Query	MUrl	PUrl	Fidelity_Control	Fidelity_Treatment	InL1WithoutSpaceV	Experiment_InL1WithoutSpaceV
Beigeordneter Maikammer	https://www.pfalz-express.de/wp-content/uploads/2019/08/P1080015-1024x976.jpg	https://www.pfalz-express.de/konstituierende-sitzung-der-vg-maikammer-nadine-anton-und-timo-glaser-unterstuetzen-verbandsbuergermeisterin-als-beigeordnete/	0.545454562	0.909090936	True	True
Beigeordneter Maikammer	https://www.pfalz-express.de/wp-content/uploads/2019/08/P1080015-620x591.jpg	https://www.pfalz-express.de/konstituierende-sitzung-der-vg-maikammer-nadine-anton-und-timo-glaser-unterstuetzen-verbandsbuergermeisterin-als-beigeordnete/	0.545454562	0.909090936	True	True
Beigeordneter Maikammer	https://www.pfalz-express.de/wp-content/uploads/2019/08/P1080015-620x591.jpg	https://www.pfalz-express.de/konstituierende-sitzung-der-vg-maikammer-nadine-anton-und-timo-glaser-unterstuetzen-verbandsbuergermeisterin-als-beigeordnete/	0.545454562	0.909090936	True	True
Golden hour drone shot Eiffel Tower images	https://thumbs.dreamstime.com/z/capture-timeless-beauty-iconic-eiffel-tower-paris-france-as-stands-tall-against-clear-dusky-sky-bathed-warm-288886846.jpg	https://www.dreamstime.com/capture-timeless-beauty-iconic-eiffel-tower-paris-france-as-stands-tall-against-clear-dusky-sky-bathed-warm-image288886846	0.06666667	0.533333361	False	True
Golden hour drone shot Eiffel Tower images	https://i.etsystatic.com/41966184/r/il/8bb5c0/4872480038/il_1080xN.4872480038_k02d.jpg	https://www.etsy.com/listing/1474247791/golden-hour-above-the-eiffel-tower-high	0.06666667	0.533333361	False	True
Golden hour drone shot Eiffel Tower images	https://i.etsystatic.com/41966184/r/il/8bb5c0/4872480038/il_1080xN.4872480038_k02d.jpg	https://www.etsy.com/listing/1474247791/golden-hour-above-the-eiffel-tower-high	0.06666667	0.533333361	False	True
Golden hour drone shot Eiffel Tower images	https://i.etsystatic.com/41966184/r/il/8bb5c0/4872480038/il_fullxfull.4872480038_k02d.jpg	https://www.etsy.com/listing/1474247791/golden-hour-above-the-eiffel-tower-high	0.06666667	0.533333361	False	True
Golden hour drone shot Eiffel Tower images	https://i.etsystatic.com/41966184/r/il/8bb5c0/4872480038/il_fullxfull.4872480038_k02d.jpg	https://www.etsy.com/listing/1474247791/golden-hour-above-the-eiffel-tower-high	0.06666667	0.533333361	False	True
Golden hour drone shot Eiffel Tower images	https://thumbs.dreamstime.com/b/drone-shot-eiffel-tower-sunrise-golden-light-rising-sun-bathes-tower-surrounding-city-wa-330982289.jpg	https://www.dreamstime.com/drone-shot-eiffel-tower-sunrise-golden-light-rising-sun-bathes-tower-surrounding-city-wa-video330982289	0.06666667	0.533333361	True	True
Golden hour drone shot Eiffel Tower images	https://i.etsystatic.com/41966184/r/il/8bb5c0/4872480038/il_1588xN.4872480038_k02d.jpg	https://www.etsy.com/listing/1474247791/golden-hour-above-the-eiffel-tower-high	0.06666667	0.533333361	False	True
Golden hour drone shot Eiffel Tower images	https://i.etsystatic.com/41966184/r/il/8bb5c0/4872480038/il_1588xN.4872480038_k02d.jpg	https://www.etsy.com/listing/1474247791/golden-hour-above-the-eiffel-tower-high	0.06666667	0.533333361	False	True
best haircuts for muscular guys with chubby cheeks	https://thevou.com/wp-content/uploads/2025/04/Side-Swept-Fringe-with-Fade-Chubby-Face-Hairstyle-683x1024.jpg	https://thevou.com/blog/hairstyles-chubby-face-male/	0	0.333333343	False	True
best haircuts for muscular guys with chubby cheeks	https://thevou.com/wp-content/uploads/2025/04/Side-Swept-Fringe-with-Fade-Chubby-Face-Hairstyle-768x1152.jpg	https://thevou.com/blog/hairstyles-chubby-face-male/	0	0.333333343	False	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/16-contemporary-castle-style-cottage-asymmetrical-multi-tower-structure-stone-construction-steeply-pitched-slate-roof-narrow-arched-windows-683x1024.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://tinyhousetalk.com/wp-content/uploads/Mollys-Lodge-Tiny-English-Castle-for-sale-6.jpg	http://tinyhousetalk.com/mollys-lodge-tiny-english-castle-for-sale/	0.209302321	0.5813953	True	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/17-Contemporary-castle-style-cottage-symmetrical-multi-story-facade-stone-masonry-with-decorative-elements-prominent-conical-and-gabled-sections-683x1024.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/17-Contemporary-castle-style-cottage-symmetrical-multi-story-facade-stone-masonry-with-decorative-elements-prominent-conical-and-gabled-sections.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://i.pinimg.com/originals/b5/06/43/b50643105937ea93650db388e5471ce1.jpg	https://www.pinterest.com/pin/a-whimsical-stone-cottage-with-pointed-turrets-check-out-the-whimsical-allure-of-castle-style-cotta-in-2025--3659243440886616/	0.209302321	0.5813953	True	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/22-Contemporary-castle-style-cottage-asymmetrical-multi-story-facade-stone-exterior-steep-gabled-roofing-with-traditional-slate-tiles-large-683x1024.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/10-Contemporary-castle-style-cottage-asymmetrical-multi-tiered-facade-stone-masonry-cladding-timber-accents-steeply-pitched-slate-roof-arched-and-683x1024.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/25-contemporary-castle-style-cottage-multi-turreted-multi-story-facade-stone-exterior-slate-roofing-with-conical-towers-narrow-arched-windows-grand-683x1024.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/1-Contemporary-castle-style-cottage-complex-multi-turreted-structure-rustic-stone-masonry-slate-roofing-with-varied-pitches-small-arched-windows-683x1024.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/12-Contemporary-castle-style-cottage-multi-towered-and-irregularly-shaped-structure-stone-and-brick-veneer-decorative-stone-embellishments-conical-768x1152.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/9-Tudor-style-castle-cottage-asymmetrical-multi-tower-structure-traditional-stone-masonry-conical-slate-roof-on-main-tower-small-leaded-glass-683x1024.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	http://blogthetravel.com/wp-content/uploads/2023/04/img_9247-rejig.webp	https://www.blogthetravel.com/a-unique-stay-national-trust-holiday-cottages-and-castles/	0.209302321	0.5813953	True	True
castles and cottages images	https://highlandscastle.com/assets/photos/Highlands Castle with Castle Cottage aerial 2020 (2)-202152318305.jpg	https://highlandscastle.com/accommodations/castle-cottage/	0.209302321	0.5813953	True	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/16-contemporary-castle-style-cottage-asymmetrical-multi-tower-structure-stone-construction-steeply-pitched-slate-roof-narrow-arched-windows-768x1152.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/17-Contemporary-castle-style-cottage-symmetrical-multi-story-facade-stone-masonry-with-decorative-elements-prominent-conical-and-gabled-sections-768x1152.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://c8.alamy.com/comp/T6KR9G/hever-castle-cottages-in-the-grounds-of-the-castle-in-kent-near-edenbridge-ancestral-home-of-anne-boleyn-second-wife-to-king-henry-viii-T6KR9G.jpg	https://www.alamy.com/hever-castle-cottages-in-the-grounds-of-the-castle-in-kent-near-edenbridge-ancestral-home-of-anne-boleyn-second-wife-to-king-henry-viii-image245068476.html	0.209302321	0.5813953	True	True
castles and cottages images	https://highlandscastle.com/assets/photos/Highlands Castle %26 Castle Cottage aerial view (Petro)-202152319447.jpg	https://highlandscastle.com/accommodations/castle-cottage/	0.209302321	0.5813953	True	True
castles and cottages images	https://highlandscastle.com/assets/photos/Highlands%20Castle%20%26%20Castle%20Cottage%20aerial%20view%20%28Petro%29-202152319447.jpg	https://highlandscastle.com/accommodations/castle-cottage/	0.209302321	0.5813953	True	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/22-Contemporary-castle-style-cottage-asymmetrical-multi-story-facade-stone-exterior-steep-gabled-roofing-with-traditional-slate-tiles-large-768x1152.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/1-Contemporary-castle-style-cottage-complex-multi-turreted-structure-rustic-stone-masonry-slate-roofing-with-varied-pitches-small-arched-windows-768x1152.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/12-Contemporary-castle-style-cottage-multi-towered-and-irregularly-shaped-structure-stone-and-brick-veneer-decorative-stone-embellishments-conical-683x1024.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/25-contemporary-castle-style-cottage-multi-turreted-multi-story-facade-stone-exterior-slate-roofing-with-conical-towers-narrow-arched-windows-grand-768x1152.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://i.pinimg.com/originals/45/47/a6/4547a687920be153b90e6d255abe5205.jpg	https://www.pinterest.com/pin/96194142028424024/	0.209302321	0.5813953	True	True
castles and cottages images	https://buildgreennh.com/wp-content/uploads/2025/04/9-Tudor-style-castle-cottage-asymmetrical-multi-tower-structure-traditional-stone-masonry-conical-slate-roof-on-main-tower-small-leaded-glass-768x1152.jpg	https://buildgreennh.com/castle-cottages/	0.209302321	0.5813953	False	True
castles and cottages images	https://i.pinimg.com/originals/02/6c/2d/026c2dedb72ff28cbb2f8c13c7731ab7.jpg	https://www.pinterest.com/pin/cozy-cottage--568509152965056920/	0.209302321	0.5813953	True	True
colors that look good on light brown skin	https://www.breonnaqueen.com/wp-content/uploads/2023/03/cd202200390692afa2510c0b4a54e4f8df7932db_cnc7457_1.jpg	https://www.breonnaqueen.com/what-colors-look-good-on-light-brown-skin/	0	0.545454562	False	True
colors that look good on light brown skin	https://www.breonnaqueen.com/wp-content/uploads/2023/03/66ad3e234a6e5c2beddc3c4ae6d6aee025aa229e_cnd9361_1-600x957.jpg	https://www.breonnaqueen.com/what-colors-look-good-on-light-brown-skin/	0	0.545454562	False	True
colors that look good on light brown skin	https://www.breonnaqueen.com/wp-content/uploads/2023/03/8a6e45379c986b195585274788b6651a8bb50095_cnb5227_1.webp	https://www.breonnaqueen.com/what-colors-look-good-on-light-brown-skin/	0	0.545454562	False	True
colors that look good on light brown skin	https://www.breonnaqueen.com/wp-content/uploads/2023/03/BOTT-WK28_V1.jpg	https://www.breonnaqueen.com/what-colors-look-good-on-light-brown-skin/	0	0.545454562	False	True
colors that look good on light brown skin	https://www.breonnaqueen.com/wp-content/uploads/2023/03/66ad3e234a6e5c2beddc3c4ae6d6aee025aa229e_cnd9361_1.jpg	https://www.breonnaqueen.com/what-colors-look-good-on-light-brown-skin/	0	0.545454562	False	True
colors that look good on light brown skin	https://www.thepaintedhinge.com/wp-content/uploads/2025/04/What-Colors-Look-Good-on-Brown-Skin.png	https://www.thepaintedhinge.com/what-colors-look-good-on-brown-skin-a-guide/	0	0.545454562	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2800x2100-124780_28.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2800x2100-124780_28.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2800x2100-124780_28.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-3750x3000-124780_34.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-3750x3000-124780_34.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-3750x3000-124780_34.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-4096x1536-124780_93.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-4096x1536-124780_93.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-5120x4096-124777_35.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-3840x1200-124780_62.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://thumbs.dreamstime.com/b/futuristic-train-glowing-orange-lights-transparent-rain-streaked-canopy-arrives-brightly-lit-station-cyberpunk-326982708.jpg?w=992	https://www.dreamstime.com/futuristic-train-glowing-orange-lights-transparent-rain-streaked-canopy-arrives-brightly-lit-station-cyberpunk-image326982708	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://thumbs.dreamstime.com/b/futuristic-train-glowing-orange-lights-transparent-rain-streaked-canopy-arrives-brightly-lit-station-cyberpunk-326982708.jpg	https://www.dreamstime.com/futuristic-train-glowing-orange-lights-transparent-rain-streaked-canopy-arrives-brightly-lit-station-cyberpunk-image326982708	0.108910888	0.762376249	True	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-5120x3200-124777_10.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://thumbs.dreamstime.com/b/futuristic-high-speed-train-neon-lit-urban-nightscape-ai-generated-359983706.jpg	https://www.dreamstime.com/photos-images/futuristic-high-speed-train-neon-lit-urban-nightscape.html	0.108910888	0.762376249	True	False
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-7680x4800-124780_11.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-5120x2160-124777_16.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-5120x1440-124780_78.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2400x1350-124780_50.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-2560x1920-124777_27.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://thumbs.dreamstime.com/z/futuristic-neonlit-train-station-hovering-trains-camera-captures-scene-magnificent-bathed-vibrant-neon-lights-281331313.jpg?w=768	https://www.dreamstime.com/futuristic-neonlit-train-station-hovering-trains-camera-captures-scene-magnificent-bathed-vibrant-neon-lights-image281331313	0.108910888	0.762376249	True	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-5120x4096-124780_35.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-5120x4096-124780_35.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-5120x4096-124780_35.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-4096x1536-124777_93.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2560x2048-124780_33.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2560x2048-124780_33.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2560x2048-124780_33.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2160x1440-124780_40.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2160x1440-124780_40.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2160x1440-124780_40.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-10240x3200-124777_66.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-7500x3000-124780_101.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-2800x2100-124777_28.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-5120x2160-124780_16.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://png.pngtree.com/thumb_back/fw800/background/20250224/pngtree-futuristic-trains-in-a-neon-lit-urban-environment-showcasing-advanced-transport-image_16904486.jpg	https://pngtree.com/freebackground/futuristic-trains-in-a-neon-lit-urban-environment-showcasing-advanced-transport-technology_16266021.html	0.108910888	0.762376249	True	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2880x1620-124780_52.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-7680x4800-124777_11.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2560x800-124780_59.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-5600x1800-124777_64.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-5120x3200-124780_10.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-3840x2160-124777_54.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-7680x2400-124777_65.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://thumbs.dreamstime.com/z/futuristic-neonlit-train-station-hovering-trains-camera-captures-scene-magnificent-bathed-vibrant-neon-lights-281331313.jpg	https://www.dreamstime.com/futuristic-neonlit-train-station-hovering-trains-camera-captures-scene-magnificent-bathed-vibrant-neon-lights-image281331313	0.108910888	0.762376249	True	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-5120x2880-124780_55.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-3554x1999-124777_53.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-6000x2000-124780_109.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-6400x4800-124777_31.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
